unique_id,Primary_Name,Secondary_Name,Fathers_Name,Birthplace,Birthplace_Code,Autopopulated birthplace,Certainty_of_Birthplace,Work/Living_Place,WL_Place_code_#1,Work/Living_Place_#2,WL_Place_code_#2,Work/Living_Place_#3,WL_Place_code_#3,Work/Living_Place_#4,WL_Place_code_#4,Work/Living_Place_#5,WL_Place_code_#5,Work/Living_Place_#6,WL_Place_code_#6,Work/Living_Place_#7,WL_Place_code_#7,Work/Living_Place_#8,WL_Place_code_#8,Work/Living_Place_#9,WL_Place_code_#9,Work/Living_Place_#10,WL_Place_code_#10,Work/Living_Place_#11,WL_Place_code_#11,Work/Living_Place_#12,WL_Place_code_#12,Work/Living_Place_#13,WL_Place_code_#13,Work/Living_Place_#14,WL_Place_code_#14,Work/Living_Place_#15,WL_Place_code_#15,Work/Living_Place_#16,WL_Place_code_#16,Work/Living_Place_#17,WL_Place_code_#17,Work/Living_Place_#18,WL_Place_code_#18,Work/Living_Place_#19,WL_Place_code_#19,Endeavor,Endeavor_Code_1,Endeavor_2,Endeavor_Code_2,Endeavor_3,Endeavor_Code_3,Endeavor_4,Endeavor_Code_4,Endeavor_5,Endeavor_Code_5,Endeavor_6,Endeavor_Code_7,Endeavour_8,Endeavour_Code_8,Endeavour_9,Endeavour_Code_10,Era,Century,Fame,endeavor_1,endeavor_2,endeavor_3,endeavor_4,endeavor_5,endeavor_7,endeavor_8,endeavor_10,endeavor_6 endeavor_9 THIS CODE IS MISSING WHERE IS IT,philosophy,culture,economy,politics,military,religion
Gellius (RE 2)_1138,Gellius (RE 2),Aulus,NA,NA,0,#N/A,3,Africa,0,Rome,0,Athens,0,Cephisia,0,Delphi,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Scholar,111,Traveler,501,Judge,409,Grammarian,114,,,,,,,30,2,0.2,2,1,2,2,1,,,,,1,1,0,0,0,0
Gellius (RE 4)_1139,Gellius (RE 4),Gnaeus,NA,NA,0,#N/A,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historian,108,Writer,107,,,,,,,,,,,,,17,-2,0.1,1,2,,,,,,,,1,1,0,0,0,0
Gelon (RE 3)_1140,Gelon (RE 3),,Deinomenes,Sicily,0,,1,Sicily,0,Gela,0,Acragas,0,Western Sicily,0,Syracuse,0,Leontini,0,Camarina,0,"Eubeoa, Sicily",0,Megara Hyblaea,0,Syracuse,0,Himera,0,Syracuse,0,,,,,,,,,,,,,,,Tyrant,605,Master-of-horse,417,General,412,Diplomat,427,General,412,Temple builder,212,,,,,3,-5,,4,4,4,4,4,2,,,,0,1,0,1,0,0
Geminus (RE 1)_1141,Geminus (RE 1),,NA,NA,0,,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Mathematician,301,Teacher,110,Astronomer,303,,,,,,,,,25,1,,2,1,2,1,,,,,,1,1,0,0,0,0
Genucius (RE 5)_1142,Genucius (RE 5),Lucius,NA,Rome,0,,2,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribune,425,Writer,107,Lawmaker,427,,,,,,,,,,,9,-4,0.1,4,2,4,,,,,,,0,1,0,1,0,0
Gessius Florus_1143,Gessius Florus,,NA,Clazomenae,0,#N/A,1,Clazomenae,0,Judea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knight,423,Procurator,424,,,,,,,,,,,,,25,1,0.2,4,4,,,,,,,,0,0,0,1,0,0
Gildas_1144,Gildas,,NA,Britain,0,#N/A,1,Britain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Historian,108,,,,,,,,,,,,,44,6,0.1,2,1,,,,,,,,1,1,0,0,0,0
Gildo_1145,Gildo,,King Nubel,Mauretania,0,#N/A,1,Mauretania,0,Rome,0,Africa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Officer,423,Commander,417,Rebel,504,,,,,,,,,,,38,4,0.7,4,4,2,,,,,,,0,1,0,1,0,0
Glaucus (5)_1146,Glaucus (5),,NA,Rhegium,0,,1,Rhegium,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Literary scholar,104,,,,,,,,,,,,,6,-5,,2,2,,,,,,,,0,1,0,0,0,0
Glitius (RE Suppl. 3. 786 ff; Suppl. 12. 381)_1147,Glitius (RE Suppl. 3. 786 ff; Suppl. 12. 381),"Atilius Agricola, Quintus",NA,Augusta Taurinorum,0,#N/A,1,Augusta Taurinorum,0,Moesia,0,Rome,0,Hither Spain,0,Syria,0,Belgica,0,Rome,0,Pannonia,0,Rome,0,,,,,,,,,,,,,,,,,,,,,General,412,Military Tribune,425,Quaestor,418,Praetor iuridicus,420,General,412,Legate,413,Suffect Consul,407,Governor,"Suffect Consul, Urban Prefect",26,1,0.4,4,4,4,4,4,4,4,,,0,0,0,1,0,0
Glycon (1)_1148,Glycon (1),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poet,113,Writer,107,,,,,,,,,,,,,NA,NA,0.5,2,2,,,,,,,,0,1,0,0,0,0
Glycon (2)_1149,Glycon (2),,NA,Athens,361,,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sculptor,201,,,,,,,,,,,,,,,31,3,,2,,,,,,,,,0,1,0,0,0,0
Gordian I_1150,Gordian I,Marcus Antonius (RE 61) Gordianus Sempronianus Romanus,,NA,0,,3,Africa,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emperor,601,Proconsul,410,Rebel,504,,,,,,,,,,,32,3,,4,4,2,,,,,,,0,1,0,1,0,0
Gordian III_1151,Gordian III,Marcus Antonius (RE 60) Gordianus,,NA,0,#N/A,3,Rome,0,Ctesiphon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caesar,601,Emperor,601,,,,,,,,,,,,,32,3,0.2,4,4,,,,,,,,0,0,0,1,0,0
Gorgias (1)_1152,Gorgias (1),,NA,Leontini,33,#N/A,1,Leontini,33,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sophist,109,Ambassador,426,Rhetor,119,Writer,107,,,,,,,,,5,-5,0.1,1,4,1,2,,,,,,1,1,0,1,0,0
Gorgias (2)_1153,Gorgias (2),,NA,NA,0,,3,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhetor,119,Teacher,110,Writer,107,,,,,,,,,,,21,-1,,1,2,2,,,,,,,1,1,0,0,0,0
Granius (RE 13) Licinianus_1154,Granius (RE 13) Licinianus,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historian,108,Writer,107,,,,,,,,,,,,,28,2,2.1,1,2,,,,,,,,1,1,0,0,0,0
Gratian_1155,Gratian,Flavius Gratianus (RE 3),Valentinian I,NA,0,#N/A,3,Milan,0,Lyons,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augustus,601,,,,,,,,,,,,,,,37,4,0.2,4,,,,,,,,,0,0,0,1,0,0
Grattius_1156,Grattius,Faliscus,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poet,113,Writer,107,,,,,,,,,,,,,12,1,0.2,2,2,,,,,,,,0,1,0,0,0,0
Gregory (1) I_1157,Gregory (1) I,The Great,NA,NA,0,#N/A,3,Rome,0,Constantinople,0,Rome,0,Byzantine Empire,0,Italy,0,Dalmatia,0,Illyricum,0,Arles,0,Venetia,0,Istria,0,Africa,0,Lombardy,0,Britain,0,,,,,,,,,,,,,Pope,701,Aristocrat,604,Prefect,408,Monk,702,Deacon,702,Delegate,422,Advisor,0,Writer,107,46,6,0.4,6,4,4,6,6,4,,2,,0,1,0,1,0,1
Gregory (2)_1158,Gregory (2),,NA,Nazianzus,0,#N/A,1,Nazianzus,0,Athens,361,Constantinople,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Philosopher,102,Bishop,701,Orator,411,Poet,113,,,,,,,38,4,0.3,2,,6,2,2,,,,,0,1,0,0,0,1
Gregory (3)_1159,Gregory (3),,NA,Nyssa,0,,1,Nyssa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian theologian,703,Philosopher,102,Writer,107,,,,,,,,,,,37,4,,1,,2,,,,,,,1,1,0,0,0,0
Gregory (4) Thaumaturgus_1160,Gregory (4) Thaumaturgus,,NA,"Neocaesarea, Pontus",0,,1,"Neocaesarea, Pontus",0,Berytus,0,Caesarea,0,Pontus,0,Neocaesarea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aristocrat,604,Lawyer,409,Christian convert,0,Writer,107,Panegyrist,113,Bishop,701,,,,,33,3,,4,2,,2,2,6,,,,0,1,0,1,0,1
Grillius_1161,Grillius,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhetorician,119,Writer,107,,,,,,,,,,,,,NA,5,0.2,1,2,,,,,,,,1,1,0,0,0,0
Gyges_1162,Gyges,,NA,Lydia,0,#N/A,1,Lydia,0,Miletus,854,Smyrna,867, Colophon,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King,603,Tyrant,605,General,412,,,,,,,,,,,-6,-7,0.2,4,4,4,,,,,,,0,0,0,1,0,0
Gylippus_1163,Gylippus,,NA,Sparta,0,,1,Sparta,0,Syracuse,0,Sparta,0,Aegospotami,0,Sparta,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soldier,423,Commander,417,Soldier,423,Thief,0,,,,,,,,,6,-5,,4,4,4,,,,,,,0,0,0,1,0,0
Habron_1164,Habron,,NA,Phrygia and Rhodes,0,#N/A,2,Phrygia,0,Rhodes,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grammarian,114,Writer,107,,,,,,,,,,,,,NA,1,0.3,1,2,,,,,,,,1,1,0,0,0,0
Hadrian_1165,Hadrian,Publius Aelius (RE 64) Hadrianus,,Spain,0,,1,Spain,0,Italica,0,Upper Germany,0,Rome,0,Dacia,0,Rome,0,Dacia,0,Lower Pannonia,0,Rome,0,Athens,361,Syria,0,Rome,0,Eastern Provinces,0,Nicomedia,0,Danube,0,Lower Pannonia,0,Rome,0,Rhineland,0,"Upper Germany, Raetia, Britain, Southern Gaul, Spain, Tarragona, Cyrenaica, Hadrianopolis, Asia Minor, Athens, Sicily, Rome, Po Valley, Africa, Mauretania, Lambaesis, Rome, Athens, Syria, Antioch, Palmyra, Arabia, Judaea, Egypt, Judaea, Rome, Tiburtina",0,Emperor,601,Ward,0,Tribune,425,Tribune,425,Quaestor,418,Tribune,425,Legate,413,"Praetor, Governor, Suffect Consul, Speech-writer, Writer, Archon, Governor, Consul, General, Consul, Consul, Temple builder, Architect, Poet, Musician, Singer, Mathematician, Military scientist, Philosopher, Wall builder, General, Pater Patriae, Temple builder, City builder",0,27,2,,4,,4,4,4,4,4,,,0,0,0,1,0,0
Hagesander_1166,Hagesander,,,Rhodes,0,,1,Rhodes,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sculptor,201,,,,,,,,,,,,,,,21,-1,,2,,,,,,,,,0,1,0,0,0,0
Hamilcar (1) (RE 1)_1167,Hamilcar (1) (RE 1),,NA,Carthage,0,#N/A,1,Carthage,0,Sicily,0,Himera,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King,603,General,412,,,,,,,,,,,,,3,-5,0.1,4,4,,,,,,,,0,0,0,1,0,0
Hamilcar (2) (RE 7) Barca_1168,Hamilcar (2) (RE 7) Barca,,NA,Carthage,0,#N/A,1,Carthage,0,Bruttium,0,Sicily,0,Cumae,0,Eryx,0,Aegates Isles,0,Carthage,0,Spain,0,Gades,0,Acra Leuce,0,Helice,0,,,,,,,,,,,,,,,,,Admiral,419,General,412,Commander,417,General,412,,,,,,,,,13,-3,0.1,4,4,4,4,,,,,,0,0,0,1,0,0
Hannibal (RE 8)_1169,Hannibal (RE 8),,Hamilcar (2) Barca,Carthage,0,#N/A,1,Carthage,0,Spain,0,Tagus,0,Durius,0,Saguntum,0,Italy,0,Carthago Nova,0,Ebro,0,Pyrenees,0,Rhone,0,Alps,0,Turin,0,Ticinus,0,Trebbia,0,Etruria,0,Lake Trasimene,0,Apulia,0,Samnium,0,"Campania, Apulia, Cannae, Cumae, Neapolis, Puteoli, Tarentum, Nola, Tarentum, Rome, Lucania, Bruttium, Carthage, Zama, Carthage, Syria, Greece, Side, Crete, Bithynia",0,General,412,Commander,417,,,,,,,,,,,,,14,-3,0.7,4,4,,,,,,,,0,0,0,1,0,0
Hanno (1)_1170,Hanno (1),,,Carthage,0,,1,Carthage,0,Morocco,0,Mogador,0,Agadir,0,Lixus,0,Senegal,0,Sierra Leone,0,,,,,,,,,,,,,,,,,,,,,,,,,Sea captain,419,City founder,0,,,,,,,,,,,,,3,-5,,4,,,,,,,,,0,0,0,1,0,0
Hanno (2) (RE 14)_1171,Hanno (2) (RE 14),The Great,NA,Carthage,0,#N/A,1,Carthage,0,Africa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General,412,Negotiator,426,,,,,,,,,,,,,13,-3,0.1,4,4,,,,,,,,0,0,0,1,0,0
Harpalus_1172,Harpalus,,NA,Macedonia,0,#N/A,1,Macedonia,0,Babylon,0,Cilicia,0,Greece,0,Athens,361,Crete,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Noble,604,Treasurer,0,General,412,,,,,,,,,,,10,-4,0.5,4,,4,,,,,,,0,0,0,1,0,0
Harpocration_1173,Harpocration,Valerius,,Alexandria,0,,1,Alexandria,0,Oxyrhynchus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lexicographer,104,Writer,107,Tutor,110,,,,,,,,,,,NA,2,,2,2,2,,,,,,,0,1,0,0,0,0
Hasdrubal (1) (RE 5)_1174,Hasdrubal (1) (RE 5),,,Carthage,0,#N/A,1,Carthage,0,Spain,0,Africa,0,Spain,0,Carthago Nova,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General,412,Diplomat,427,,,,,,,,,,,,,14,-3,0.4,4,4,,,,,,,,0,0,0,1,0,0
Hasdrubal (2) (RE 7)_1175,Hasdrubal (2) (RE 7),,Hamilcar (2) Barca,Carthage,0,#N/A,1,Carthage,0,Spain,0,Ebro,0,Africa,0,Spain,0,Baecula,0,Gaul,0,Italy,0,Metaurus,0,,,,,,,,,,,,,,,,,,,,,Commander,417,General,412,Admiral,419,General,412,,,,,,,,,14,-3,0.8,4,4,4,4,,,,,,0,0,0,1,0,0
Hasdrubal (3) (RE 10)_1176,Hasdrubal (3) (RE 10),,Gisgo,Carthage,0,#N/A,1,Carthage,0,Spain,0,Orongis,0,Gades,0,Ilipa,0,Syphax,0,Africa,0,Utica,0,Great Plains,0,,,,,,,,,,,,,,,,,,,,,General,412,Commander,417,,,,,,,,,,,,,14,-3,0.4,4,4,,,,,,,,0,0,0,1,0,0
Hasdrubal (4) (RE 13)_1177,Hasdrubal (4) (RE 13),,NA,Carthage,0,#N/A,1,Carthage,0,Italy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commander,417,General,412,,,,,,,,,,,,,17,-2,0.2,4,4,,,,,,,,0,0,0,1,0,0
Haterius (RE [Suppl. 3] 3a)_1178,Haterius (RE [Suppl. 3] 3a),Quintus,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orator,411,Suffect consul,407,,,,,,,,,,,,,22,-1,0.2,2,4,,,,,,,,0,1,0,1,0,0
Hecataeus (1) (RE 3)_1179,Hecataeus (1) (RE 3),,Hegesander,Miletus,854,#N/A,1,Miletus,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Rebel,504,Geographer,308,Mythographer,115,,,,,,,,,3,-5,0.1,2,2,1,2,,,,,,1,1,0,0,0,0
Hecataeus (2)_1180,Hecataeus (2),,,Abdera,0,,1,Abdera,0,Egyptian Thebes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Philosopher,102,Ethnographer,0,,,,,,,,,,,10,-4,,2,,,,,,,,,0,1,0,0,0,0
Hecatomnus_1181,Hecatomnus,,Hyssaldomus,Mylasa,913,#N/A,1,Mylasa,913,Caria,0,Cyprus,0,Labraunda,0,Sinuri,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satrap,406,Admiral,419,,,,,,,,,,,,,7,-4,1,4,4,,,,,,,,0,0,0,1,0,0
Hecaton_1182,Hecaton,,NA,Rhodes,0,,1,Rhodes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stoic,102,Writer,107,Philosopher,102,,,,,,,,,,,NA,NA,,,2,,,,,,,,0,1,0,0,0,0
Hedylus_1183,Hedylus,,NA,Samos,0,,1,Samos,0,Alexandria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Poet,113,,,,,,,,,,,,,NA,NA,,2,2,,,,,,,,0,1,0,0,0,0
Hegemon_1184,Hegemon,,NA,Thasos,526,526,1,Thasos,526,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parodist,107,Writer,107,Comic Poet,118,,,,,,,,,,,NA,-5,0.2,2,2,1,,,,,,,1,1,0,0,0,0
Hegesander (RE 4)_1185,Hegesander (RE 4),,NA,Delphi,177,#N/A,1,Delphi,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,,,,,,,,,,,,,,,NA,-2,0.2,2,,,,,,,,,0,1,0,0,0,0
Hegesias (1)_1186,Hegesias (1),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philosopher,102,,,,,,,,,,,,,,,11,-3,0.4,,,,,,,,,,0,0,0,0,0,0
Hegesias (2)_1187,Hegesias (2),,NA,Magnesia,820,#N/A,1,Magnesia,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historian,108,Orator,411,,,,,,,,,,,,,NA,-3,0.3,1,2,,,,,,,,1,1,0,0,0,0
Hegesippus (1)_1188,Hegesippus (1),,,Athens,361,,1,Athens,361,Amphipolis,0,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statesman,427,Ambassador,426,Rhetor,119,Writer,107,,,,,,,,,9,-4,,4,4,1,2,,,,,,1,1,0,1,0,0
Hegesippus (2)_1189,Hegesippus (2),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comic poet,118,Writer,107,,,,,,,,,,,,,NA,-3,0.2,1,2,,,,,,,,1,1,0,0,0,0
Hegesippus (3)_1190,Hegesippus (3),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,,,,,,,,,,,,,,,12,-3,0.3,2,,,,,,,,,0,1,0,0,0,0
Hegetor_1191,Hegetor,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physician,307,Writer,107,,,,,,,,,,,,,NA,-1,0.3,1,2,,,,,,,,1,1,0,0,0,0
Helenius Acro_1192,Helenius Acro,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Literary scholar,104,,,,,,,,,,,,,NA,2,0.2,2,2,,,,,,,,0,1,0,0,0,0
Heliodorus (1)_1193,Heliodorus (1),,,Athens,361,,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Art Historian,0,,,,,,,,,,,,,16,-2,,2,,,,,,,,,0,1,0,0,0,0
Heliodorus (2)_1194,Heliodorus (2),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metrist,113,Writer,107,Literary scholar,104,,,,,,,,,,,24,1,0.2,2,2,2,,,,,,,0,1,0,0,0,0
Heliodorus (3)_1195,Heliodorus (3),,NA,Egypt,0,,2,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surgeon,307,,,,,,,,,,,,,,,27,2,,1,,,,,,,,,1,0,0,0,0,0
Heliodorus (4)_1196,Heliodorus (4),,NA,Greece,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novelist,106,Writer,107,,,,,,,,,,,,,NA,-4,0.1,2,2,,,,,,,,0,1,0,0,0,0
Hellanicus (1)_1197,Hellanicus (1),,NA,Lesbos,0,#N/A,1,Lesbos,0,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mythographer,115,Ethnographer,310,Historian,108,Writer,107,,,,,,,,,5,-5,0.4,2,1,1,2,,,,,,1,1,0,0,0,0
Hellanicus (2)_1198,Hellanicus (2),,NA,NA,0,,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grammarian,114,Writer,107,,,,,,,,,,,,,16,-2,,1,2,,,,,,,,1,1,0,0,0,0
Helvidius Priscus_1199,Helvidius Priscus,,NA,Samnium,0,2277,1,Samnium,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribune,425,Praetor,420,Philosopher,102,,,,,,,,,,,25,1,0.1,4,4,,,,,,,,0,0,0,1,0,0
"Helvius (RE 12, CF. 11) Cinna_1200","Helvius (RE 12, CF. 11) Cinna",Gaius,NA,Brescia,0,#N/A,1,Brescia,0,Bithynia,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Learned poet,113,Writer,107,Epic poet,121,Tribune,425,,,,,,,,,20,-1,0.2,2,2,2,4,,,,,,0,1,0,1,0,0
Helvius (RE Suppl. 3. 895) Pertinax_1201,Helvius (RE Suppl. 3. 895) Pertinax,Publius,,Liguria,0,,1,Liguria,0,Syria,0,Britain,0,Moesia,0,Dacia,0,Italy,0,Rome,0,Moesia,0,Dacia,0,Syria,0,Britain,0,Italy,0,Africa,0,Rome,0,,,,,,,,,,,Schoolteacher,110,Equestrian,423,Procurator,424,Commander,417,Procurator,424,Senator,402,Consul,407,"Governor, Governor, Prefect, Proconsul, Prefect, Consul, Emperor",,30,2,,2,4,4,4,4,4,4,,,0,1,0,1,0,0
Heniochus_1202,Heniochus,,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comic poet,118,Writer,107,,,,,,,,,,,,,NA,-4,0.5,1,2,,,,,,,,1,1,0,0,0,0
Hephaestion (1)_1203,Hephaestion (1),,NA,Macedonia,0,#N/A,1,Macedonia,0,Kabul Valley,0,Indus River,0,Susa,0,Ecbatana,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noble,604,Commander,417,Commander,417,Bodyguard,0,Chiliarch,0,,,,,,,9,-4,0.3,4,4,4,,,,,,,0,0,0,1,0,0
Hephaestion (2)_1204,Hephaestion (2),,NA,NA,0,#N/A,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metrist,104,Tutor,110,Writer,107,Literary scholar,104,,,,,,,,,28,2,0.3,2,2,2,2,,,,,,0,1,0,0,0,0
Heraclides (1) Ponticus_1205,Heraclides (1) Ponticus,,,Heraclea Pontica,0,,1,Heraclea Pontica,0,Athens,361,Heraclea Pontica,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philosopher,102,Aristocrat,604,Writer,107,Teacher,110,Dialogue writer,107,Physicist,302,Astronomer,303,Eschatologist,0,8,-4,,,4,2,2,2,1,1,,,1,1,0,1,0,0
Heraclides (2)_1206,Heraclides (2),,NA,Cyme,57,#N/A,1,Cyme,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,Historian,108,,,,,,,,,,,,,8,-4,0.2,2,1,,,,,,,,1,1,0,0,0,0
Heraclides (3) Lembus_1207,Heraclides (3) Lembus,,NA,NA,0,,3,Alexandria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statesman,427,Historian,108,Scholar,111,Writer,107,Literary Scholar,104,,,,,,,NA,-2,,4,1,1,2,2,,,,,1,1,0,1,0,0
Heraclides (4)_1208,Heraclides (4),,NA,Tarentum,0,,1,Tarentum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physician,307,Philosopher,102,Writer,107,,,,,,,,,,,19,-1,,1,,2,,,,,,,1,1,0,0,0,0
Heraclides (5) Ponticus_1209,Heraclides (5) Ponticus,The Younger,NA,Heraclea Pontica,0,,1,Heraclea Pontica,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grammarian,114,Teacher,110,Writer,107,Poet,113,Epic Poet,121,,,,,,,24,1,,1,2,2,2,2,,,,,1,1,0,0,0,0
Heraclitus_1210,Heraclitus,,Bloson,Ephesus,844,#N/A,1,Ephesus,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aristocrat,604,Writer,107,Philosopher,102,Political writer,107,,,,,,,,,3,-5,0.2,4,2,,2,,,,,,0,1,0,1,0,0
Herennius Dexippus_1211,Herennius Dexippus,Publius,NA,Athens,0,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historian,108,Writer,107,,,,,,,,,,,,,33,3,0.1,1,2,,,,,,,,1,1,0,0,0,0
Herennius (RE 31) Modestinus_1212,Herennius (RE 31) Modestinus,,,Pontus,0,0,2,Pontus,0,Dalmatia,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lawyer,409,Writer,107,Secretary,0,Chief of Police,0,,,,,,,,,NA,3,,2,2,,,,,,,,0,1,0,0,0,0
Herennius (RE 44) Senecio_1213,Herennius (RE 44) Senecio,,NA,Hispania Baetica,0,,1,Hispania Baetica,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quaestor,418,Lawyer,409,Writer,107,,,,,,,,,,,26,1,,4,2,2,,,,,,,0,1,0,1,0,0
Herillus_1214,Herillus,,NA,Carthage,0,,1,Carthage,0,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philosopher,102,,,,,,,,,,,,,,,11,-3,,,,,,,,,,,0,0,0,0,0,0
Hermagoras_1215,Hermagoras,,NA,Temnos,0,,1,Temnos,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teacher,110,Rhetor,119,Writer,107,,,,,,,,,,,16,-2,,2,1,2,,,,,,,1,1,0,0,0,0
Hermarchus (RE 1)_1216,Hermarchus (RE 1),,NA,Mytilene,0,,1,Mytilene,0,Lampascus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epicurean,102,Teacher,110,Writer,107,,,,,,,,,,,12,-3,,,2,2,,,,,,,0,1,0,0,0,0
Hermesianax_1217,Hermesianax,,NA,Colophon,848,#N/A,1,Colophon,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poet,113,Writer,107,,,,,,,,,,,,,11,-3,0.2,2,2,,,,,,,,0,1,0,0,0,0
